,A.DCE,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SN.SHF,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20180116,0.0,0.0,0.0,-11.818588901124034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3689619139904226,0.0,0.0,0.0,0.0,6.945143926014207,-4.584061191796572,4.404696362779291,0.0,6.18609221478481,0.0,0.0,0.0,0.0,0.0,-2.7752093702757037,0.0,0.0,-1.4019242722990366,0.0,0.0,0.0,0.0,0.0,6.875453314090811,0.0,0.0,0.0,0.0,14.1277315347243,0.0,6.529254415787402,-4.942768544180662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6795773379983348
20180117,0.0,0.0,0.0,-11.483148207334342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.048304756384645,0.0,0.0,0.0,0.0,7.238119333739315,-4.657841755647885,4.492952946234424,0.0,5.806687019719287,0.0,0.0,0.0,0.0,0.0,-2.795328465728873,0.0,0.0,-0.7531173593009041,0.0,0.0,0.0,0.0,0.0,7.102053314817292,0.0,0.0,0.0,0.0,12.714488648957389,0.0,6.592819641496407,-5.442720401773356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0037173637911656
20180118,0.0,0.0,0.0,-11.303513633500643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.902216404175205,0.0,0.0,0.0,0.0,7.523331251859386,-4.742626110700712,4.601451521274606,0.0,5.547654824753638,0.0,0.0,0.0,0.0,0.0,-2.7773441094365827,0.0,0.0,-0.02427779306873685,0.0,0.0,0.0,0.0,0.0,7.311290036811674,0.0,0.0,0.0,0.0,11.380953293089451,0.0,6.545951656112346,-5.524740708809356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641199545952076
20180119,0.0,0.0,0.0,-10.956994133971186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.736103055021648,0.0,0.0,0.0,0.0,7.6493868958296805,-4.830622950774538,4.709467817737926,0.0,5.36688070959561,0.0,0.0,0.0,0.0,0.0,-2.8333914191155163,0.0,0.0,0.7474244524140791,0.0,0.0,0.0,0.0,0.0,7.394827531316646,0.0,0.0,0.0,0.0,10.38013561976656,0.0,6.494595489165558,-5.298017853408532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.304242974406743
20180122,0.0,0.0,0.0,-10.855711810912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8536855881971235,0.0,0.0,0.0,0.0,7.773172684029059,-4.930272771317784,4.829763696721957,0.0,5.2440893656492635,0.0,0.0,0.0,0.0,0.0,-2.7695391534878153,0.0,0.0,0.8150646534910088,0.0,0.0,0.0,0.0,0.0,7.5149540174240705,0.0,0.0,0.0,0.0,9.543352387458928,0.0,6.417027029213982,-4.963415279594287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858433357110447
20180123,0.0,0.0,0.0,-10.842019992811295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.90885351956443,0.0,0.0,0.0,0.0,7.927431078137896,-4.885532417370897,4.9605453260747225,0.0,5.162269280598955,0.0,0.0,0.0,0.0,0.0,-2.7750009647915044,0.0,0.0,1.1914365201360142,0.0,0.0,0.0,0.0,0.0,7.644995648566134,0.0,0.0,0.0,0.0,8.891669883500473,0.0,6.395712958052654,-4.367821766953735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586827733359405
20180124,0.0,0.0,0.0,-10.785694558674214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7416693612003735,0.0,0.0,0.0,0.0,8.065175137799669,-4.878474340189345,5.0979358885298,0.0,5.124285797510698,0.0,0.0,0.0,0.0,0.0,-2.7404226771711504,0.0,0.0,1.689831026081765,0.0,0.0,0.0,0.0,0.0,7.790040227354549,0.0,0.0,0.0,0.0,8.401382753236447,0.0,6.405124330356809,-4.342256519859959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590651940817109
20180125,0.0,0.0,0.0,-10.447466152404457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.574477184138413,0.0,0.0,0.0,0.0,8.197468171438544,-4.878306763867328,5.114516446509657,0.0,5.0651137155158406,0.0,0.0,0.0,0.0,0.0,-2.4684557885891607,0.0,0.0,1.77346997788405,0.0,0.0,0.0,0.0,0.0,7.9417518922014,0.0,0.0,0.0,0.0,8.042964030578576,0.0,6.447796672654191,-4.490081026274499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.426755685826308
20180126,0.0,0.0,0.0,-10.2977324528081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.404182308785257,0.0,0.0,0.0,0.0,8.340056989124397,-4.869494498262051,5.136242900393408,0.0,5.025932098581351,0.0,0.0,0.0,0.0,0.0,-2.3283354055997125,0.0,0.0,1.3749379647194022,0.0,0.0,0.0,0.0,0.0,8.079869569977955,0.0,0.0,0.0,0.0,7.659451092012106,0.0,6.423160817574533,-4.459279465217991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2286817051235077
20180129,-2.9312552071677325,0.0,0.7772217323177439,-10.413167499138638,0.0,-3.0749632345375106,-3.2092300873828727,1.9768644078106454,1.621207963520639,0.0,-1.774154164911951,-2.5076890145946353,-1.0647194505248254,-5.220902278102487,0.0,0.0,-1.6822330684327889,0.0,8.500400437811003,-4.882049975624238,5.176658272301658,-5.155368473922936,5.008832759981425,-1.7419376947737908,0.0,0.0,1.629576384872313,-0.6639390924718649,-2.1506433564120937,0.6924920821416538,-4.085361793770458,1.7574480834810646,0.0,0.0,0.0,-2.0189605860634265,0.0,8.233623047269356,2.2456033167929124,0.7008403306735903,0.0,0.0,7.364473620133694,0.0,6.400950216224675,-3.958239691154708,0.0,-0.9547046775073298,0.0,1.1492450829385052,0.0,0.547051834670506,0.2009017447454711,1.3919006623946772
20180130,-4.342975145645026,0.0,1.1381925354394384,-10.285324494685804,0.0,-5.969096565606233,-5.849217155779195,2.7665659583075235,2.61204909391505,0.0,-4.266013278377936,-4.70209463278007,-1.9831092776434271,-4.8850314124902425,0.0,0.0,-2.8921558181015548,0.0,8.885596243041428,-4.944999225130468,5.230112808972995,-9.259802263556674,5.027965054807854,-3.257492074831373,0.0,0.0,3.2813139439720542,-1.6878119908646894,-2.0742015617013965,-1.5359458201891794,-7.106772758922569,1.6197838114056318,0.0,0.0,0.0,-3.749629815154541,0.0,8.570733100244473,4.263573666336109,0.10857308906014357,0.0,0.0,7.132628314977532,0.0,6.369634368394663,-3.784505410540197,0.0,-3.387624579532003,0.0,2.8848083253279526,0.0,2.142530826566979,0.3481211663686597,1.3736649823163551
20180131,-5.45893864757866,0.0,2.348287547283179,-10.291754468042768,0.0,-8.47136852590493,-8.908655521693218,6.5006103522845455,3.5295659797502115,0.0,-6.376188306066748,-6.096153201811124,-3.7530442474524626,-4.833029101635731,0.0,0.0,-4.154924463143157,0.0,9.494014436829016,-4.994392353398645,5.272640723285146,-12.707072411629786,5.058790815324346,-3.7846731609488673,0.0,0.0,7.517414635631785,-2.4382699335438804,-2.0199754290026424,-0.42543661135281446,-9.607651164441826,1.1912628875419973,0.0,0.0,0.0,-4.5182126239940485,0.0,9.135747600399126,5.74747519259204,-1.7549237430501106,0.0,0.0,6.937753396248142,0.0,6.4379069311814,-3.5978549291181743,0.0,-5.081263374026937,0.0,6.484812337844989,0.0,3.300740672337996,1.5205269320532042,1.26391312912344
20180201,-7.307100975172718,0.0,4.406084107033944,-10.297163065383765,0.0,-11.106556872109827,-11.840881921439006,9.151416703186884,4.298876087412533,0.0,-7.3013678767132495,-7.341815230592682,-2.325433030296153,-4.837855441802955,0.0,0.0,-5.430627922993199,0.0,9.90222708580606,-5.0641909813788395,5.550681602715314,-15.55065602752928,5.1034563796521555,-4.369237704243081,0.0,0.0,10.09259932887416,-3.224550363990424,-1.9839417043670635,-0.32106629365927447,-11.418858587706367,1.0988442687838524,0.0,0.0,0.0,-5.505270234107039,0.0,9.58869714732886,7.747843194347496,-3.1696194873298578,0.0,0.0,6.779327137549577,0.0,6.4922428535320575,-3.3544643671751726,0.0,-8.445574569936403,0.0,9.506288325442977,0.0,3.263433590256526,-1.2262918919063441,1.1758080499496344
20180202,-8.835502286421798,0.0,3.906470965185962,-10.196908708843658,0.0,-13.939300423681562,-12.91487263144638,10.66428320954071,4.766969199338633,0.0,-7.6184812233408525,-8.671196951982619,-1.216782812157931,-4.8553556144361645,0.0,0.0,-5.715061601100198,0.0,10.16173518233279,-5.094859888193532,5.689677170313581,-17.737082394121536,5.028959088524668,-3.8762396801186005,0.0,0.0,9.980908669655411,-3.6549052618688935,-1.9167223521779755,-1.8620209555356677,-12.556081643906328,1.022867204114671,0.0,0.0,0.0,-5.5400311401492575,0.0,9.979998190452386,8.681898488391607,-4.0379518807196035,0.0,0.0,6.669458490685931,0.0,6.57618472687305,-3.2984437261853463,0.0,-10.854181138434846,0.0,11.502253462134442,0.0,2.551502663474093,-4.374545762219305,1.1975980646185829
20180205,-8.6937826717059,0.0,2.8531873181928145,-10.326316978634932,0.0,-15.726510732455287,-11.697985380339182,11.289310574235486,4.791519413236075,0.0,-8.715837029465076,-10.03616062455898,1.0136592800868367,-4.980931501281123,0.0,0.0,-6.119273834009227,0.0,10.372673031551875,-5.163512111959499,5.620767064251766,-16.05257402530383,4.94496619557472,-2.926550928056961,0.0,0.0,11.255097158005677,-3.5333727531045884,-1.9099018632254878,-5.64445919822455,-12.8535665891549,0.8353729573191637,0.0,0.0,0.0,-5.090167848444814,0.0,10.311095492082712,10.858184501932087,-4.250948799897472,0.0,0.0,6.543564571631801,0.0,6.575081371948019,-3.1162106306337827,0.0,-12.966252941627081,0.0,11.714924056216178,0.0,2.984168290129611,-5.709891960754356,1.7164636394732231
20180206,-8.28163462983101,0.0,2.377513838244946,-10.519052490380098,0.0,-11.457148827515498,-12.178995795397471,11.789414352983611,4.6556164221380225,0.0,-9.046209507014057,-11.125762182630375,1.613450278626496,-5.1031092833507525,0.0,0.0,-6.655091455547573,0.0,10.507704057968626,-5.230659760120787,5.57362468792891,-14.722305147596792,4.874327498108392,-1.48862650918361,0.0,0.0,12.130082233951635,-3.037714531813632,-1.8791574169302627,-7.786302635383342,-12.335161663671926,0.8761491360331399,0.0,0.0,0.0,-4.62944188454669,0.0,10.513120251414698,11.298858974049564,-4.978247859311405,0.0,0.0,6.419348746658549,0.0,6.571191023220897,-2.9902409700280166,0.0,-14.67316142490472,0.0,11.536517243549897,0.0,4.131493659384974,-5.389732934122584,2.1953423695160876
20180207,-7.062950918076981,0.0,3.2989141400135367,-10.525134095288546,0.0,-9.444106928584713,-11.335192310387262,12.757536757801367,4.492914950540583,0.0,-3.989370927386701,-11.763080770325846,5.9508062150778445,-5.147027473121855,0.0,0.0,-6.816641077805112,0.0,10.62445765556164,-5.2633749319881575,5.584510541038407,-12.31976666506265,4.84185142259148,-0.5766721341877208,0.0,0.0,12.996836483114105,-2.727523513199524,-1.8511951687175536,-9.093866292619076,-11.485001115250448,0.5874999357650607,0.0,0.0,0.0,-5.0106032875462985,0.0,10.715546887369397,13.857409868725366,-5.3907343661539535,0.0,0.0,6.3169910298871725,0.0,6.569264568606461,-2.950534797779104,0.0,-15.893564356468236,0.0,12.106958391186767,0.0,4.110421969502995,-6.99030095836461,2.564528228280639
20180208,-6.0190211604837724,0.0,2.480028174118958,-10.638385042100625,0.0,-8.639940562610636,-10.29486672971398,13.60843439377629,4.1993032561936765,0.0,0.0928021476249357,-12.181698246757646,8.847763113151142,-5.172366839988693,0.0,0.0,-7.27142025408652,0.0,10.727745200088158,-5.289642716071,5.587073796132017,-10.177372652536253,4.83143017326423,1.1298680192454185,0.0,0.0,13.982917682985981,-2.2868168567609226,-1.8693479188492363,-10.248961141914732,-10.39015390283777,0.9303368610780031,0.0,0.0,0.0,-5.406646693798899,0.0,10.889593984773253,15.525450252688318,-5.849543950846013,0.0,0.0,6.203333654491121,0.0,6.553543336555951,-2.718908170362707,0.0,-15.649344717702443,0.0,13.089133147495888,0.0,4.619261851378456,-8.098280296859578,2.870879087784761
20180209,-4.873979589386723,0.0,1.938975601065621,-10.747382382369176,0.0,-7.725976380240642,-8.396061998014082,11.611203838902208,4.085572581300273,0.0,4.30926773002918,-13.220272558885217,12.399507681953443,-5.244725732470373,0.0,0.0,-7.580651574370154,0.0,10.638688927625074,-5.3569921318165,5.547336283757728,-8.396358954982793,4.865504376315305,1.9326325645098474,0.0,0.0,14.508722347797862,-2.0676910097955528,-1.8436951760215585,-11.278811484402896,-9.554607736858195,0.6309539920957741,0.0,0.0,0.0,-5.390988349759997,0.0,11.140657678938569,15.078419964820315,-6.112441612693504,0.0,0.0,6.109747688785493,0.0,6.6782462013153205,-2.746827792146575,0.0,-16.350004005043104,0.0,13.322360768460669,0.0,5.256119950179978,-10.473980901164524,2.8645421493628787
20180212,-3.809731061108584,0.0,1.8736824264011223,-10.733372708519303,0.0,-5.2622773642186145,-8.9872277454287,12.043809999494544,4.083955098316155,0.0,8.450729848197762,-13.369525509697189,13.70909007531382,-5.302984850562944,0.0,0.0,-7.381129436294582,0.0,10.562565917100999,-5.432701497382435,5.546280892084551,-7.083034105057104,4.911893656785869,1.9771470387540182,0.0,0.0,14.341540406653284,-2.394433862225468,-1.8314122637703045,-11.483716041698129,-6.958673177055783,0.32121091141290414,0.0,0.0,0.0,-5.317727162518045,0.0,11.323221664652737,15.772231879582082,-6.3613424760564525,0.0,0.0,6.030018936551175,0.0,6.764232214856667,-2.9159196245402583,0.0,-15.657804621789511,0.0,15.564369505777652,0.0,4.826528980407212,-9.92696806518199,2.754629387418299
20180213,-3.796199023679892,0.0,2.6951271249858766,-11.217249675202016,0.0,-3.330061714279205,-9.943272331133493,11.583918301551845,5.32784222722714,0.0,9.178787993297586,-13.372386681451044,12.194716639739418,-5.4462334781348005,0.0,0.0,-7.24538754887873,0.0,10.526926510259258,-5.496104318671844,5.577188382298338,-4.669080956632549,5.159284929441496,4.209833578287578,0.0,0.0,13.223122370116023,-2.691253690806773,-1.7467087583584906,-11.412883003527444,-5.205822179680765,-0.1029990214207715,0.0,0.0,0.0,-5.561617161981749,0.0,11.502089737146864,15.448597800212164,-6.4011909940748835,0.0,0.0,6.1697681503215165,0.0,6.833312099267572,-3.1573256607084743,0.0,-15.147363425748209,0.0,17.50858455904044,0.0,3.515841725033355,-8.68572109581153,2.659549959138301
20180214,-3.158653813663682,0.0,3.713263683425572,-11.616326486508601,0.0,-1.5755550531837506,-8.795323772293743,13.643112106232719,6.613781221686306,0.0,9.135686917501046,-13.886353869063448,12.374361701076387,-5.5325148461848315,0.0,0.0,-7.1591717580099585,0.0,10.503905759943782,-5.4996122076997365,5.5915929570279195,-4.503199594102848,5.36017411686638,5.789093327272427,0.0,0.0,11.79557810154298,-3.0996587425256377,-1.762344828267357,-12.7508091821917,-4.889614243224838,0.2791967252872488,0.0,0.0,0.0,-5.49738774838471,0.0,11.741726432417702,14.895628288454176,-6.44688736424563,0.0,0.0,6.207464903315174,0.0,6.861588468115348,-3.2224490023842316,0.0,-15.166576912225711,0.0,18.973359663975135,0.0,1.7556916095587574,-9.908744353845403,2.792914374598616
20180222,-2.790685609292557,0.0,3.0794051270608676,-11.68884168646798,0.0,-1.3812488719268035,-10.25778851185986,11.455929747511034,6.8983416453468305,0.0,10.622623438118952,-14.73448305396163,13.668050793664925,-5.552084676686523,0.0,0.0,-7.38669025050905,0.0,10.316835743367136,-5.513805515010822,5.587098854563166,-4.369119799639362,5.5425546610599685,4.188147681479202,0.0,0.0,12.812637958299437,-3.122107492102107,-1.7496877311854107,-13.923574565682362,-4.05958932442547,1.4089215023487778,0.0,0.0,0.0,-5.941858358262263,0.0,11.608800944365873,15.709811634496221,-6.2552367541652245,0.0,0.0,6.483876699256099,0.0,7.008098838624499,-3.2571759193800975,0.0,-13.289436176221873,0.0,19.97059951861175,0.0,1.008141138085752,-11.206721134506553,2.60968379244052
20180223,-2.315081222161191,0.0,1.7538349025040143,-11.544920345369864,0.0,-0.8660223039733075,-10.144134410180637,10.897500475326213,6.9825416337332245,0.0,11.806032709456053,-15.390796090791616,15.313305588542196,-5.680815142785832,0.0,0.0,-6.419052283655098,0.0,10.243794742472716,-5.501657850776379,5.558099201183731,-2.9218139920260664,5.6759882889652715,3.17573654717196,0.0,0.0,12.995706222974968,-3.435305030921175,-1.7970893722384464,-14.221574110956926,-2.1383007662470206,2.22241203461814,0.0,0.0,0.0,-6.652617004668344,0.0,11.361338525291826,15.764315310933942,-6.009828872603675,0.0,0.0,6.708265538805253,0.0,7.211914343757097,-3.5009634036706805,0.0,-10.227461618962687,0.0,20.63157789711523,0.0,0.10019163352557693,-9.965530404374107,2.408063845174915
20180226,-3.6998199945640535,0.0,0.03176606029692478,-11.340158855467205,0.0,0.10404092788519552,-9.84266843725865,10.604578290928687,6.926980063031153,0.0,14.492553703553414,-15.85163019506226,17.57614914621724,-5.592048657107591,0.0,0.0,-5.590548023792494,0.0,9.865404928897451,-5.496378173913228,5.491166195027911,-1.8216613788163056,5.837075194277477,1.3130158673613503,0.0,0.0,13.296518500694273,-5.238288410249159,-1.8004883436416268,-14.506042095340183,0.5678539017856217,2.7344587199109047,0.0,0.0,0.0,-7.745288396109827,0.0,10.922215474668633,15.745966653795781,-5.646826521289861,0.0,0.0,6.963881140175371,0.0,7.466654451248073,-3.631607971145979,0.0,-6.744139550041593,0.0,20.932727330551067,0.0,0.09058704100872511,-10.56883682506501,2.1512486899162973
20180227,-3.645875821764415,0.0,0.5367602214758518,-11.174034722708516,0.0,1.3635426707842222,-10.723123483757204,9.762124739201214,6.846938678367697,0.0,17.813158897874054,-16.74174636975705,19.029326163320075,-5.522010907749724,0.0,0.0,-4.725025348327377,0.0,9.554455579290208,-5.702066560009888,5.43523371886143,-0.9705240350616744,5.965440711554233,-1.506776839753668,0.0,0.0,14.072780782693282,-7.100354603321421,-1.7904759064431945,-14.501964546667054,4.945164347600737,3.564910078322198,0.0,0.0,0.0,-8.342156248454447,0.0,10.577842843680239,15.54156968700205,-5.460592256874078,0.0,0.0,7.196159515137005,0.0,7.664732395385412,-3.6870606329836115,0.0,-3.9198030404260717,0.0,20.634956437671736,0.0,-0.2882250902292972,-8.601952142921448,1.8504725257385684
20180228,-4.848715014639224,0.0,0.6121021994393755,-11.055160078919302,0.0,2.3204997172884014,-10.54692743561944,9.532110438922421,7.008430456458703,0.0,19.450963615839132,-17.34722100569212,19.212336865369064,-5.423718944964504,0.0,0.0,-3.8255958004823,0.0,9.309441994484661,-5.855013270084703,5.347168168706362,-0.40442820872503144,6.020133035335733,-4.016458166307135,0.0,0.0,14.352150328041605,-8.58897161606705,-1.7541022207971515,-13.465064863577883,8.424443247392094,2.834953861135665,0.0,0.0,0.0,-8.776886945921667,0.0,10.296210354964126,14.724106864740996,-4.984005939976989,0.0,0.0,7.38824164125762,0.0,7.7954846686479575,-3.828578512218155,0.0,-1.4448686824930725,0.0,20.496537645827694,0.0,-1.2289388942181638,-9.285535135853916,1.5137776005496888
20180301,-4.077591758001128,0.0,-0.18300485668070174,-11.471206352156429,0.0,3.002928160247107,-10.774119940580663,10.238225812831333,7.160191281840893,0.0,22.715968501780306,-17.58150348995513,17.21222085755276,-5.596080077918803,0.0,0.0,-3.222775884988788,0.0,9.12881414016839,-6.013991749107535,5.3426042410813555,2.1739656384275405,6.109161557720561,-3.412750480832315,0.0,0.0,14.951674038613369,-9.78270554491159,-1.8314290432091844,-11.091770266805574,11.61459278166472,2.155778265879135,0.0,0.0,0.0,-8.393417722854839,0.0,10.086122921697415,14.13050042894349,-4.345820645149326,0.0,0.0,7.512802851113756,0.0,7.904380352145435,-4.008016443265661,0.0,-0.6274306058881365,0.0,19.94887584414537,0.0,0.055944088606345525,-8.517389993041457,1.2383810985669201
20180302,1.1862456003619601,0.0,-1.8693215736915267,-11.22512309858327,0.0,4.028756136330487,-11.453008125848179,11.359297764609446,6.996742777844795,0.0,26.44135204368462,-17.96988096548017,16.840689347841984,-5.515251502202341,0.0,0.0,-2.658061541955329,0.0,8.98093022540682,-6.223729514736739,5.350069842655045,4.582251278316484,6.228856503122431,-4.802190889756699,0.0,0.0,15.388555525290359,-11.112920932034164,-1.861895942132295,-7.6835928277610686,12.17001347385788,1.9283387753162506,0.0,0.0,0.0,-8.559910611971132,0.0,9.931558653859973,13.882512875917794,-3.9849118278367084,0.0,0.0,7.716789291942872,0.0,8.12003930922631,-4.12665543928415,0.0,-1.825869141224554,0.0,19.60456260181347,0.0,-0.2062596965101021,-10.316051483483205,1.6767600264181601
